kind,arm,clock,n_target,shape,quantised,censoring_target,rho,b,check,calibration,variant,alpha,n_replicates,n_used,n_failed,n_failed_tau_only,rejection_rate,mc_se,mean_n_events,mean_n_segments,censoring_realised,mean_n_distinct_durations,mean_induced_lag1,fail_reason
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.2,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.107,0.009775019181566858,75.274,1.0,0.013110627474630935,75.274,0.17163384017828323,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.2,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.107,0.009775019181566858,75.274,1.0,0.013110627474630935,75.274,0.17163384017828323,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.3,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.13,0.010634848376916336,75.525,1.0,0.01306762495916367,75.525,0.2557918083978228,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.3,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.125,0.010458250331675944,75.525,1.0,0.01306762495916367,75.525,0.2557918083978228,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.3,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.161,0.011622349160131096,75.525,1.0,0.01306762495916367,75.525,0.2557918083978228,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.3,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.157,0.01150439046625244,75.525,1.0,0.01306762495916367,75.525,0.2557918083978228,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.3,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.466,0.01577479001445027,75.525,1.0,0.01306762495916367,75.525,0.2557918083978228,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.3,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.423,0.015622771841129857,75.525,1.0,0.01306762495916367,75.525,0.2557918083978228,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.3,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.402,0.015504708962118573,75.525,1.0,0.01306762495916367,75.525,0.2557918083978228,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.3,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.144,0.011102432165971562,75.525,1.0,0.01306762495916367,75.525,0.2557918083978228,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.3,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.141,0.011005407761641547,75.525,1.0,0.01306762495916367,75.525,0.2557918083978228,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.5,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.251,0.013711272734505722,76.346,1.0,0.012928916815349209,76.346,0.44134439422038474,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.5,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.243,0.013562853682024296,76.346,1.0,0.012928916815349209,76.346,0.44134439422038474,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.5,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.335,0.014925649064613574,76.346,1.0,0.012928916815349209,76.346,0.44134439422038474,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.5,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.331,0.014880826589944525,76.346,1.0,0.012928916815349209,76.346,0.44134439422038474,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.5,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.925,0.00832916562447884,76.346,1.0,0.012928916815349209,76.346,0.44134439422038474,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.5,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.913,0.008912407082264588,76.346,1.0,0.012928916815349209,76.346,0.44134439422038474,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.5,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.896,0.009653186002558947,76.346,1.0,0.012928916815349209,76.346,0.44134439422038474,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.5,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.304,0.014545927265045703,76.346,1.0,0.012928916815349209,76.346,0.44134439422038474,
power,E_copula_ar1_durations,in_spec,75,0.75,False,0.0,0.5,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.3,0.014491376746189439,76.346,1.0,0.012928916815349209,76.346,0.44134439422038474,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.7,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.934,0.007851369307324675,74.696,1.0,0.013210737687592476,74.696,0.16835799159069456,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.7,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.927,0.008226238508577293,74.696,1.0,0.013210737687592476,74.696,0.16835799159069456,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.7,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.965,0.005811626278418119,74.696,1.0,0.013210737687592476,74.696,0.16835799159069456,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.7,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.963,0.005969170796685251,74.696,1.0,0.013210737687592476,74.696,0.16835799159069456,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.7,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.448,0.01572564784039119,74.696,1.0,0.013210737687592476,74.696,0.16835799159069456,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.7,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.382,0.01536476488593301,74.696,1.0,0.013210737687592476,74.696,0.16835799159069456,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.7,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.519,0.01579996835439869,74.696,1.0,0.013210737687592476,74.696,0.16835799159069456,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.7,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.94,0.007509993342207438,74.696,1.0,0.013210737687592476,74.696,0.16835799159069456,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.7,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.935,0.0077958322198467015,74.696,1.0,0.013210737687592476,74.696,0.16835799159069456,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.85,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.387,0.015402305022301045,74.771,1.0,0.013197661374404455,74.771,0.03374692550693973,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.85,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.379,0.015341414537127925,74.771,1.0,0.013197661374404455,74.771,0.03374692550693973,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.85,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.404,0.015517216245190372,74.771,1.0,0.013197661374404455,74.771,0.03374692550693973,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.85,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.387,0.015402305022301045,74.771,1.0,0.013197661374404455,74.771,0.03374692550693973,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.85,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.064,0.007739767438366608,74.771,1.0,0.013197661374404455,74.771,0.03374692550693973,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.85,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.049,0.006826346021115542,74.771,1.0,0.013197661374404455,74.771,0.03374692550693973,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.85,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.07,0.008068457101577725,74.771,1.0,0.013197661374404455,74.771,0.03374692550693973,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.85,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.381,0.015357050498061143,74.771,1.0,0.013197661374404455,74.771,0.03374692550693973,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,0.85,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.366,0.01523299051401267,74.771,1.0,0.013197661374404455,74.771,0.03374692550693973,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.2,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.545,0.015747221977225064,74.618,1.0,0.013224364569282446,74.618,0.025043981066201815,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.2,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.528,0.015786576576319513,74.618,1.0,0.013224364569282446,74.618,0.025043981066201815,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.2,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.545,0.015747221977225064,74.618,1.0,0.013224364569282446,74.618,0.025043981066201815,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.2,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.534,0.01577479001445027,74.618,1.0,0.013224364569282446,74.618,0.025043981066201815,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.2,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.061,0.0075682891065286355,74.618,1.0,0.013224364569282446,74.618,0.025043981066201815,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.2,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.058,0.007391616873188166,74.618,1.0,0.013224364569282446,74.618,0.025043981066201815,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.2,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.062,0.007626008130076967,74.618,1.0,0.013224364569282446,74.618,0.025043981066201815,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.2,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.511,0.015807561481771943,74.618,1.0,0.013224364569282446,74.618,0.025043981066201815,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.2,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.502,0.01581126180922952,74.618,1.0,0.013224364569282446,74.618,0.025043981066201815,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.5,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.995,0.002230470802319547,74.612,1.0,0.013225413955456808,74.612,0.12005790655294102,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.5,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.996,0.0019959959919799443,74.612,1.0,0.013225413955456808,74.612,0.12005790655294102,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.5,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.997,0.0017294507798720387,74.612,1.0,0.013225413955456808,74.612,0.12005790655294102,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.5,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.997,0.0017294507798720387,74.612,1.0,0.013225413955456808,74.612,0.12005790655294102,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.5,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.231,0.013328128150644412,74.612,1.0,0.013225413955456808,74.612,0.12005790655294102,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.5,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.18,0.012149074038789953,74.612,1.0,0.013225413955456808,74.612,0.12005790655294102,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.5,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.257,0.013818502089589886,74.612,1.0,0.013225413955456808,74.612,0.12005790655294102,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.5,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.994,0.002442130217658347,74.612,1.0,0.013225413955456808,74.612,0.12005790655294102,
power,D_trp_power_law,in_spec,75,1.5,False,0.0,,1.5,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.993,0.002636474919281427,74.612,1.0,0.013225413955456808,74.612,0.12005790655294102,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.05,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.067,0.007906389820898032,74.65,1.0,0.013218770654329146,74.65,0.03625653521878279,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.05,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.057,0.007331507348424334,74.65,1.0,0.013218770654329146,74.65,0.03625653521878279,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.05,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.066,0.007851369307324678,74.65,1.0,0.013218770654329146,74.65,0.03625653521878279,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.05,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.059,0.007451107300260815,74.65,1.0,0.013218770654329146,74.65,0.03625653521878279,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.05,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.065,0.007795832219846705,74.65,1.0,0.013218770654329146,74.65,0.03625653521878279,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.05,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.066,0.007851369307324678,74.65,1.0,0.013218770654329146,74.65,0.03625653521878279,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.05,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.057,0.007331507348424334,74.65,1.0,0.013218770654329146,74.65,0.03625653521878279,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.05,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.067,0.007906389820898032,74.65,1.0,0.013218770654329146,74.65,0.03625653521878279,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.05,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.066,0.007851369307324678,74.65,1.0,0.013218770654329146,74.65,0.03625653521878279,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.1,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.089,0.00900438781928011,75.023,1.0,0.01315391394709496,75.023,0.07161383381313681,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.1,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.082,0.008676174272108648,75.023,1.0,0.01315391394709496,75.023,0.07161383381313681,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.1,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.084,0.008771772910877254,75.023,1.0,0.01315391394709496,75.023,0.07161383381313681,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.1,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.077,0.00843036179532053,75.023,1.0,0.01315391394709496,75.023,0.07161383381313681,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.1,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.079,0.008529888627643388,75.023,1.0,0.01315391394709496,75.023,0.07161383381313681,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.1,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.065,0.007795832219846705,75.023,1.0,0.01315391394709496,75.023,0.07161383381313681,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.1,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.066,0.007851369307324678,75.023,1.0,0.01315391394709496,75.023,0.07161383381313681,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.1,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.092,0.00913980306133562,75.023,1.0,0.01315391394709496,75.023,0.07161383381313681,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.1,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.082,0.008676174272108648,75.023,1.0,0.01315391394709496,75.023,0.07161383381313681,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.15,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.081,0.008627803892068943,74.649,1.0,0.013218945392536582,74.649,0.1177487595362363,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.15,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.08,0.008579044235810887,74.649,1.0,0.013218945392536582,74.649,0.1177487595362363,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.15,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.105,0.009694070352540258,74.649,1.0,0.013218945392536582,74.649,0.1177487595362363,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.15,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.096,0.009315793041926168,74.649,1.0,0.013218945392536582,74.649,0.1177487595362363,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.15,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.129,0.010599952830083727,74.649,1.0,0.013218945392536582,74.649,0.1177487595362363,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.15,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.12,0.010276186062932104,74.649,1.0,0.013218945392536582,74.649,0.1177487595362363,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.15,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.105,0.009694070352540258,74.649,1.0,0.013218945392536582,74.649,0.1177487595362363,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.15,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.091,0.009094998625618368,74.649,1.0,0.013218945392536582,74.649,0.1177487595362363,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.15,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.088,0.008958571314668427,74.649,1.0,0.013218945392536582,74.649,0.1177487595362363,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.2,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.127,0.010529529904036551,74.674,1.0,0.013214578322805717,74.674,0.1691648842508834,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.2,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.117,0.010164201887015036,74.674,1.0,0.013214578322805717,74.674,0.1691648842508834,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.2,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.137,0.010873407929439602,74.674,1.0,0.013214578322805717,74.674,0.1691648842508834,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.2,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.129,0.010599952830083727,74.674,1.0,0.013214578322805717,74.674,0.1691648842508834,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.2,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.185,0.012279047194306243,74.674,1.0,0.013214578322805717,74.674,0.1691648842508834,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.2,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.168,0.011822690049223147,74.674,1.0,0.013214578322805717,74.674,0.1691648842508834,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.2,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.162,0.011651437679531225,74.674,1.0,0.013214578322805717,74.674,0.1691648842508834,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.2,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.135,0.010806248192596726,74.674,1.0,0.013214578322805717,74.674,0.1691648842508834,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.2,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.131,0.010669536072388528,74.674,1.0,0.013214578322805717,74.674,0.1691648842508834,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.3,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.15,0.011291589790636216,74.49,1.0,0.013246787653993907,74.49,0.2542505291902195,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.3,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.14,0.010972693379476163,74.49,1.0,0.013246787653993907,74.49,0.2542505291902195,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.3,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.185,0.012279047194306243,74.49,1.0,0.013246787653993907,74.49,0.2542505291902195,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.3,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.172,0.011933817494833746,74.49,1.0,0.013246787653993907,74.49,0.2542505291902195,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.3,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.45,0.015732132722552274,74.49,1.0,0.013246787653993907,74.49,0.2542505291902195,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.3,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.41,0.01555313473226539,74.49,1.0,0.013246787653993907,74.49,0.2542505291902195,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.3,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.378,0.015333492752794452,74.49,1.0,0.013246787653993907,74.49,0.2542505291902195,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.3,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.168,0.011822690049223147,74.49,1.0,0.013246787653993907,74.49,0.2542505291902195,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.3,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.164,0.011709141727727102,74.49,1.0,0.013246787653993907,74.49,0.2542505291902195,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.5,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.24,0.013505554412907307,74.794,1.0,0.013193656489959628,74.794,0.44171125926027277,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.5,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.235,0.013408019988051927,74.794,1.0,0.013193656489959628,74.794,0.44171125926027277,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.5,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.377,0.01532550162311172,74.794,1.0,0.013193656489959628,74.794,0.44171125926027277,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.5,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.362,0.015197236590906913,74.794,1.0,0.013193656489959628,74.794,0.44171125926027277,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.5,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.939,0.007568289106528638,74.794,1.0,0.013193656489959628,74.794,0.44171125926027277,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.5,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.928,0.00817410545564467,74.794,1.0,0.013193656489959628,74.794,0.44171125926027277,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.5,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.901,0.009444522221901962,74.794,1.0,0.013193656489959628,74.794,0.44171125926027277,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.5,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.335,0.014925649064613574,74.794,1.0,0.013193656489959628,74.794,0.44171125926027277,
power,E_copula_ar1_durations,in_spec,75,1.5,False,0.0,0.5,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.328,0.014846413708367418,74.794,1.0,0.013193656489959628,74.794,0.44171125926027277,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.05,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.06,0.007509993342207435,74.103,1.0,0.013315047334993276,8.993,-0.010208768799330801,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.05,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.052,0.007021111023192838,74.103,1.0,0.013315047334993276,8.993,-0.010208768799330801,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.05,,c2_anderson_darling,asymptotic,,0.05,1000,1000,0,0,0.061,0.0075682891065286355,74.103,1.0,0.013315047334993276,8.993,-0.010208768799330801,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.05,,c2_anderson_darling,permutation,,0.05,1000,1000,0,0,0.045,0.0065555320150236475,74.103,1.0,0.013315047334993276,8.993,-0.010208768799330801,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.05,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.051,0.00695693898205238,74.103,1.0,0.013315047334993276,8.993,-0.010208768799330801,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.05,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.052,0.007021111023192838,74.103,1.0,0.013315047334993276,8.993,-0.010208768799330801,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.05,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.058,0.007391616873188166,74.103,1.0,0.013315047334993276,8.993,-0.010208768799330801,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.05,,cvm_cramer_von_mises,asymptotic,,0.05,1000,1000,0,0,0.058,0.007391616873188166,74.103,1.0,0.013315047334993276,8.993,-0.010208768799330801,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.05,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.045,0.0065555320150236475,74.103,1.0,0.013315047334993276,8.993,-0.010208768799330801,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.05,,c5_rank_autocorr,permutation,studentized,0.05,1000,1000,0,0,0.059,0.007451107300260815,74.77,1.0,0.013197835554968985,6.783,-0.015377528754632412,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.05,,c5_rank_autocorr,permutation,unstudentized,0.05,1000,1000,0,0,0.059,0.007451107300260815,74.77,1.0,0.013197835554968985,6.783,-0.015377528754632412,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.05,,c6_exchangeability,permutation,,0.05,1000,1000,0,0,0.056,0.007270763371201128,74.77,1.0,0.013197835554968985,6.783,-0.015377528754632412,
power,C_ar1_reads_carved,in_spec,75,,False,0.0,0.05,,cvm_cramer_von_mises,permutation,,0.05,1000,1000,0,0,0.044,0.006485676526007136,74.77,1.0,0.013197835554968985,6.783,-0.015377528754632412,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.1,,c1_lewis_robinson,asymptotic,,0.05,1000,1000,0,0,0.059,0.007451107300260815,71.828,1.0,0.013730982589114076,9.317,-0.015237816132614006,
power,C_ar1_reads_carved,calendar,75,,False,0.0,0.1,,c1_lewis_robinson,permutation,,0.05,1000,1000,0,0,0.049,0.006826346021115542,71.828,1.0,0.013730982589114076,9.317,-0.015237816132614006,
